Site.No,Site.Name,Street.Address,County,city,state,zip,Type,ObjectId,x,y
146068,MO DOT-Central Avenue,"Central Avenue, At the intersection of Central Ave and Oakmont Ave",Montgomery,Gaithersburg,MD,20877,Compliance,6917,-77.1792999453708,39.1358600458188
145907,"CE DPW-Bohemia Church Road, XCE-1073",831 Bohemia Church Road,Cecil,Warwick,MD,21912,Compliance,6918,-75.8302526650622,39.4304973301659
21566,"Constellation Power Source Generation, LLC",2641 Brickhead Rd,Anne Arundel,Gambrills,MD,21054,Compliance,6919,-76.6926859578832,39.0427150150529
143671,MD SHA-Contract No MO5935670-MD 320,MD 320 (Piney Branch Rd) betwn Sligo Creek Pkwy and Park Crest Dr,Montgomery,Silver Spring,MD,20901,Compliance,6920,-77.0150199996966,39.0258500001906
140027,Ernest and Susan Hanowell,36066 Old Chaptico Wharf Road,St. Mary's,Chaptico,MD,20621,Compliance,6921,-76.8330919729361,38.3317919953752
152704,"Dreamcraft Homes Inc-Lot 81, Johnson Road",52 Johnson Rd,Anne Arundel,Pasadena,MD,21122,Compliance,6922,-76.5130070395063,39.1529769816506
145011,Bldg. 9706 Secondary Unit Substation Replacement,39.098615 -76.765115,Anne Arundel,Fort George G. Meade,MD,20755,Compliance,6923,-76.7417253997734,39.1152862998556
163594,PAF 19-3041,9269 All Saints Road,Howard,Laurel,MD,20723,Compliance,6924,-76.8508999963637,39.1179290174187
22995,"Easton Point Marina, Inc.",975 Port St,Talbot,Easton,MD,21601,Compliance,6925,-76.0947290320506,38.7682039984396
148249,MD SHA-Project No AX475A2M-MD 28 and MD 182,Intersect of MD 28 and MD 182 (Layhill Rd),Montgomery,Rockville,MD,20851,Compliance,6926,-77.1510699473928,39.0827400278717
163701,Campbell Blvd Extension Project - PAF 19-2315 (Sediment Runoff),Campbell Boulevard to Bird River Road,Baltimore,Middle River,MD,21220,Compliance,6927,-76.4271425351694,39.3517119258061
143526,SMECO-Crain Highway,2000' so of Rt 301 and Smallwood Dr intersect,Charles,Waldorf,MD,20601,Compliance,6928,-76.9256299438394,38.6113900311857
159705,Robert Goldsmith,43745 Stephenson Dr,St. Mary's,Leonardtown,MD,20650,Compliance,6929,-76.5634199964828,38.1971810193724
163676,Zengerle Property Reichs Ford Rd,9701A Reichs Ford Rd,Frederick,Ijamsville,MD,21754,Compliance,6930,-77.3295511177469,39.3628399381873
159195,BA DPW - Campbell Blvd Extended,Campbell Blvd,Baltimore,Middle River,MD,21220,Compliance,6931,-76.4271425351694,39.3517119258061
163791,20716 San Mar Road (Shives Property),20716 San Mar Road,Washington,Boonsboro,MD,21713,Compliance,6932,-77.6449719991198,39.5515130084523
8966,Windsor Hills Elementary School,4001 Alto Rd,Baltimore City,Baltimore,MD,21216,Compliance,6933,-76.683007961763,39.3164010014348
163789,Morreale Property,5350 Porterstown Road,Washington,Keedysville,MD,21756,Compliance,6934,-77.7125579667377,39.4605039803695
159806,Steve Hawks,38457 Willow Way,St. Mary's,Abell,MD,20606,Compliance,6935,-76.7468519961666,38.2362160030313
22069,"Carruth & Son, Inc. - Lexington Park",21353 Sanners Lane,St. Mary's,Lexington Park,MD,20653,Compliance,6936,-76.4723036265845,38.2546228508373
160090,Jesieryl Hartzer,44940 Shore Dr,St. Mary's,Tall Timbers,MD,20690,Compliance,6937,-76.5215839894474,38.1599680096328
76320,Maryland Natural Resources Police - Matapeake Facility,306 Marine Academy Drive,Queen Anne's,Stevensville,MD,21666,Compliance,6938,-76.3540539687196,38.9558870064545
163790,Stouffer Ave Utiltiy work,Stouffer Ave,Washington,Funkstown,MD,21734,Compliance,6939,-77.7032548079412,39.6101129365109
163792,Cool Hollow Road @ Beaver Creek,Cool Hollow Road @ Beaver Creek Road,Washington,Hagerstown,MD,21740,Compliance,6940,-77.6553699176851,39.5788700318697
136063,US Dept of Agriculture-NRCS-GWCP/RLOA,Statewide,Statewide,Statewide,MD,,Compliance,6941,-76.984321987375,39.0121917629321
157965,Rodney Nelson,", 30716 Taylor Rd.",Talbot,Trappe,MD,21673,Compliance,6942,-76.014195957958,38.663646000765
163741,Kaiser Permanente New Carrollton Town Center,4700 Garden City Drive,Prince George's,Hyattsville,MD,20785,Compliance,6943,-76.8719554214586,38.9479517326678
117552,MD SHA-Structure No 1800200-MD 5,MD 5 over McIntosh Run,St. Mary's,Leonardtown,MD,20650,Compliance,6944,-76.6824981139403,38.3562754968483
155206,Chancellor's Point Nature Park,18171 Rosecroft Rd,St. Mary's,Saint Marys City,MD,20689,Compliance,6945,-76.4429469858318,38.1682679790742
163793,17018 Shinham Road (Daley Property),17018 Shinham Road,Washington,Hagerstown,MD,21740,Compliance,6946,-77.7885700104482,39.7212600010319
135326,"BMC Enterprises LLC-St Marys Industrial Park, Lot 19",Airport View Drive,St. Mary's,Hollywood,MD,20636,Compliance,6947,-76.5523091802979,38.3194492557179
162689,Columbia Gas - Maryland St,Maryland St,Allegany,La Vale,MD,21502,Compliance,6948,-78.8098473634961,39.6587387721997
163929,SHA Project Concrete Mix/Grout in Federal Stream Branch Central Avenue.,MD 214 Central Avenue/Coolidge Street,Prince George's,Capitol Heights,MD,20743,Compliance,6949,-76.9080935934116,38.8891621885462
163797,Agricopia - Section 4 - Lots 327-328,1003 & 1005 Oats Drive,Charles,La Plata,MD,20646,Compliance,6950,-76.9529429622366,38.5415220069487
129763,Moore Boats LLC,12301 North Piney Point Rd,Worcester,Bishopville,MD,21813,Compliance,6951,-75.1762771780992,38.4157473224332
163415,20610 Willow Grove Way,20610 Willow Grove Way,St. Mary's,Lexington Park,MD,20653,Compliance,6952,-76.4765699845836,38.231114986146
163924,1001 68th Street - PAF 19-2317,1001 68th Street,Baltimore,Rosedale,MD,21237,Compliance,6953,-76.5172799659868,39.3118300147054
159266,Susan Sohn,18151 River Rd,St. Mary's,Tall Timbers,MD,20690,Compliance,6954,-76.5450450202282,38.1661479866974
163899,Mark Stafford,"12801 Wildcat Hollow Rd, 39.6206670 -78.7008060",Allegany,Cumberland,MD,21502,Compliance,6955,-78.7015129899371,39.6209279914759
21390,Naval Research Lab - Chesapeake Bay Detachment,5813 Bayside Road,Calvert,Chesapeake Beach,MD,20732,Compliance,6956,-76.5310039912146,38.6573309910615
160288,Braun Garage,26205 Yowaski Mill Rd.,St. Mary's,Mechanicsville,MD,20659,Compliance,6957,-76.7906010787872,38.3881131474558
141918,"Westmount Development Corp-Westmount Phase II, III and IV","Frederick Rd, along the south side of Frederick Rd west of Wallas Park (Kiwanis)",Howard,Ellicott City,MD,21043,Compliance,6958,-76.8110349999613,39.282239999796
159459,The Village at Slippery Hill,"Nesbit Rd, 38.96590, -76.18412",Queen Anne's,Grasonville,MD,21638,Compliance,6959,-76.2035648999984,38.958956200291
157812,Pond 1003 Retrofit,"2050 Yellow Springs Rd, 39.4388 -77.4369",Frederick,Frederick,MD,21702,Compliance,6960,-77.4374599647457,39.4407519836356
77682,Thomas & Karen Porter,136 Bar Harbor Rd,Anne Arundel,Pasadena,MD,21122,Compliance,6961,-76.5099970140596,39.1544270089281
36762,Northwest Recycling LLC,212 Cockeys Mill Rd,Baltimore,Reisterstown,MD,21136,Compliance,6962,-76.838938014769,39.4672219918141
163942,"12325 St. Martins Neck Rd. Bishopville MD, 21813",12325 St. Martins Neck Rd,Worcester,Bishopville,MD,21813,Compliance,6963,-75.1247249273738,38.4165944091969
163970,9025 Baltimore Rd,9025 Baltimore Rd,Frederick,Frederick,MD,21701,Compliance,6964,-77.3501178979548,39.3965571037875
163981,42843 Jetson Lane,42843 Jetson Ln,St. Mary's,Hollywood,MD,20636,Compliance,6965,-76.591529966064,38.3133599807211
10774,"Composite Yacht, LLC","1650 Marina Dr, Unit A",Talbot,Trappe,MD,21673,Compliance,6966,-76.047268227457,38.5943437913023
19668,Runnymede WWTP,3000 Langdon Dr,Carroll,Westminster,MD,21158,Compliance,6967,-77.103082964503,39.6292730139254
23640,South Carroll High School WWTP,1290 W Old Liberty Rd,Carroll,Sykesville,MD,21784,Compliance,6968,-77.0394369942465,39.4444040203905
164177,Able & Yutzy property,9410 Crystal Falls Drive,Washington,Hagerstown,MD,21740,Compliance,6969,-77.6127460117888,39.5730570145041
147884,MO DEP-Longmead Crossing,Homecrest Road,Montgomery,Silver Spring,MD,21901,Compliance,6970,-77.0605208105959,39.0987731568395
23656,Harbour View WWTP,79 Dartmouth Rd,Cecil,Chesapeake City,MD,21915,Compliance,6971,-75.8717030172612,39.5125639809551
164310,590 Eason Road,590 Eason Road,Anne Arundel,Severn,MD,21144,Compliance,6972,-76.6716219844201,39.1362790153736
163196,Dead Run discoloration/PAF 19-2251,Around I-70 Park & Ride,Baltimore,Windsor Mill,MD,21244,Compliance,6973,-76.7620962996386,39.3512337001707
163399,SSO 5322 Frederick Rd,5322 Frederick Rd,Baltimore,Baltimore,MD,21229,Compliance,6974,-76.7069299971678,39.2811869921739
163302,Mangione Property,1503 Liberty Rd,Carroll,Sykesville,MD,21784,Compliance,6975,-76.942400359215,39.4015440651571
163639,"719 Ocean Parkway, Ocean Pines, MD 21811",719 Ocean Pines Pkwy,Worcester,Berlin,MD,21811,Compliance,6976,-75.1414700201398,38.3766700037581
161042,Pride (Mrs. & Mrs.) SFH,2423 Kaetzel Road,Washington,Knoxville,MD,21758,Compliance,6977,-77.681050979282,39.3835200136511
163284,I-95 Mile Marker 102.2,I-95 Mile Marker 102.2,Cecil,North East,MD,21901,Compliance,6978,-75.9435165733872,39.599391869183
36646,"Amos J. & Mary I. Stoltzfus Property, SM-74",27630 Woodburn Hill Road,St. Mary's,Mechanicsville,MD,20659,Compliance,6979,-76.7834489781594,38.4296399860764
163640,"5 Quincy Ct, Ocean Pines, MD 21811",5 Quincy Ct,Worcester,Berlin,MD,21811,Compliance,6980,-75.1417499756066,38.3763700155377
163691,Green substance in Stony Run,Stony Run Between Wyndhurst Avenue and Overhill Road,Baltimore City,Baltimore City,MD,21210,Compliance,6981,-76.6325175996535,39.348481199848
163227,PAF-3043 5431 Gravel Deposition/Erosion onto 5431 Lineboro Road East,5431 Lineboro Rd East,Carroll,Manchester,MD,21102,Compliance,6982,-76.8051600350711,39.7181089920182
163325,Dollar General Cresaptown Store,14910 McMullen Highway,Allegany,Cresaptown,MD,21502,Compliance,6983,-78.8365809891963,39.590869019582
23500,Pearlstone Family Camp,5425 Mount Gilead Rd,Baltimore,Reisterstown,MD,21136,Compliance,6984,-76.8507780401824,39.5181019881025
137089,K Hovnanian Homes of Maryland LLC,"Pocahontas Drive, east from the intersection of Loch Haven Drive and Pocahontas Drive",Anne Arundel,Edgewater,MD,21037,Compliance,6985,-76.5326199382399,38.9175100435876
162390,CL DPW-Structure CL0393-Hanover Mill Rd over Big Pipe Creek,1908-2060 Hanover Mill Rd,Carroll,Manchester,MD,21101,Compliance,6986,-76.9018444397814,39.6945735020817
158567,Mike Myers,1422 Oak Ridge Place,Washington,Hagerstown,MD,21740,Compliance,6987,-77.7162900095008,39.6088699945066
8220,Camp Fretterd State Army and Command Center,"13700 Hanover Pike, 5401 Rue Saint Lo Dr",Baltimore,Reisterstown,MD,21136,Compliance,6988,-76.8429970353124,39.5027320081751
23315,"Insurance Auto Auctions, Inc.",7131 Virginia Manor Ct,Prince George's,Laurel,MD,20707,Compliance,6989,-76.8833318434219,39.0781088168533
144386,MD SHA-Contract No BA7125174/BA712A21-I-695,I-695 along Minebank Run at Cromwell Bridge Rd,Baltimore,Towson,MD,21204,Compliance,6990,-76.6081199000175,39.4044720002748
131753,26792 Cat Creek Rd,26792 Cat Creek Rd,St. Mary's,Mechanicsville,MD,20659,Compliance,6991,-76.6323270355407,38.4035790143968
152244,MO DOT-Gainsborough Road,11500 block Gainsborough Rd,Montgomery,Potomac,MD,20854,Compliance,6992,-77.1657192571263,39.0467919964355
158138,MO DOT - River Road Culvert Replacement,"River Rd, West of Hunting Quarter Road",Montgomery,Poolesville,MD,20837,Compliance,6993,-77.3933792573599,39.082573111688
79087,Randolph Williams,29447 Carrie Lee Ln,St. Mary's,Mechanicsville,MD,20659,Compliance,6994,-76.6791559741466,38.478791005243
158565,Meritus Health North End Practice,13620 Crayton Blvd,Washington,Hagerstown,MD,21742,Compliance,6995,-77.7305878470911,39.6893707334857
156323,AA Housing Commission-Freetown Village,Whittaker Rd,Anne Arundel,Pasadena,MD,21122,Compliance,6996,-76.5737208664547,39.1370039521789
163699,3844 W. Chapel Road,3844 W. Chapel Road,Harford,Aberdeen,MD,21001,Compliance,6997,-76.1814880167636,39.5602640090263
155670,"US Airforce, Andrews AFB/P-3001 JADOC Satellite Site","1050 W Perimeter Road, at Main Enterance Gate",Prince George's,Andrews Air Force Base,MD,20762,Compliance,6998,-76.8963883341554,38.8081389054558
164593,2823 Fallston Road,2823 Fallston Road,Harford,Fallston,MD,21047,Compliance,6999,-76.4768060187212,39.5465950108305
163470,GT's Hadimart,25313 Military Road,Washington,Cascade,MD,21719,Compliance,7000,-77.484050019758,39.7104530036052
141321,Warren and Anna Frank,43575 Blake Creek Road,St. Mary's,Leonardtown,MD,20650,Compliance,7001,-76.5694749990272,38.2015090148071
162777,Hoyes Run Electrical Distribution Site,1572 Hoyes Run Road,Garrett,Mc Henry,MD,21541,Compliance,7002,-79.3914100057492,39.5440089839028
163573,4750 Jefferson Pike Oliver Homes,4750 Jefferson Pike,Frederick,Frederick,MD,21703,Compliance,7003,-77.5031940347442,39.3679839880437
153730,Southern Kent Island Sewer Transmission,MD RT 8,Queen Anne's,Centreville,MD,21666,Compliance,7004,-76.0659599999864,39.0453999999796
136868,11-WA-0076 YMCA of Hagerstown Additions,1100 Eastern Blvd,Washington,Hagerstown,MD,21740,Compliance,7005,-77.6916830042003,39.6604109879271
152535,MD DPSCS-Southern Maryland Pre-Release Unit Prison,14320 Oaks Rd,Charles,Hughesville,MD,20637,Compliance,7006,-76.8134619747711,38.5064960028575
69024,Shining Star Baptist Church,11832 Eastern Ave,Baltimore,Middle River,MD,21220,Compliance,7007,-76.3882070390662,39.3478859867026
152305,MO DEP-Dufief Drive,"Dufief Dr, 0.2 mi so of Dufief ES",Montgomery,Gaithersburg,MD,20878,Compliance,7008,-77.2381344751851,39.0971554070857
163472,"Courtland Villas lots 28, 29, & 30",across from 12909 Hawkins Circle,Washington,Hagerstown,MD,21742,Compliance,7009,-77.6935839704955,39.6674773757227
163576,Snowden Creek Senior Housing,5825 Oklahoma Road,Carroll,Sykesville,MD,21784,Compliance,7010,-76.9214189597911,39.4135540068786
7354,Prince George's County DPW & Transportation,8400 Darcy Rd,Prince George's,Forestville,MD,20747,Compliance,7011,-76.8583350797809,38.859156365061
22996,Goose Bay Marina,9365 Goose Bay Lane,Charles,Welcome,MD,20693,Compliance,7012,-77.056072433259,38.4573722421344
70115,Emerald Pointe Inc,LEITERSBURG PIKE (MD 60),Washington,Hagerstown,MD,,Compliance,7013,-77.6704438790197,39.6831783953393
162825,Amazon.com Services - HSE1,13905 Crayton Blvd,Washington,Hagerstown,MD,21742,Compliance,7014,-77.7293413259382,39.6954143494959
162255,Foxy Fish Restaurant,28976 Three Notch Road,St. Mary's,Mechanicsville,MD,20659,Compliance,7015,-76.7673129763936,38.4643170091662
135686,South Annapolis Yacht Centre,1 Walton Lane,Anne Arundel,Annapolis,MD,21403,Compliance,7016,-76.4883290403489,38.9716630048436
142694,Washington Gas/Strip 27 Stream Stabilization,Olney Laytonsville Rd (MD 108) SW to 830 Ft SW of the ICC (MD200),Montgomery,Olney,MD,20830,Compliance,7017,-77.0710049997679,39.1558650000459
142828,Communication Tower Replacemnet at UMBC,39.261109 -76.713747,Baltimore,Catonsville,MD,21228,Compliance,7018,-76.7332399998378,39.2757950001756
142908,George and Nancy Starks,"Russell Road, Parcel 500-A",St. Mary's,Valley Lee,MD,20692,Compliance,7019,-76.5272514219474,38.1908523881664
142771,HMA Concrete LLC dba Heritage Concrete - Delamar Plant,Connelly Mill Rd,Wicomico,Delmar,MD,21875,Compliance,7020,-75.5863093788822,38.4316959462135
141728,Rockville DPW-First Street,"First Street, First Street stream crossing between Lynn Court and First Street Spur to Norbeck Road",Montgomery,Rockville,MD,20850,Compliance,7021,-77.1359598899535,39.0885900513908
144144,City of Rockville-Aleutian Avenue,Aleutian Ave at Midway Ave,Montgomery,Rockville,MD,20851,Compliance,7022,-77.1190499033323,39.0749500547405
82290,SM Rec And Parks-St Inigoes Rec Area and Boat Ramp,"END OF BEACHVILLE ROAD, at 46621 Beachville Rd, 38.111883, -76.415573",St. Mary's,Saint Inigoes,MD,20684,Compliance,7023,-76.4162070377886,38.1117939846541
145192,City Of Rockville-Rollins Avenue,"Rollins Ave, At the end of Rollins Avenue",Montgomery,Rockville,MD,20852,Compliance,7024,-77.132119888558,39.057670048632
164129,Fair Office Park,44816 St Andrew's Church rd,St. Mary's,California,MD,20619,Compliance,7025,-76.5256209653336,38.2983080105782
22969,Hoffman's Quality Meats & Catering,13225 Cearfoss Pike,Washington,Hagerstown,MD,21740,Compliance,7026,-77.7530100373312,39.6774700047413
162859,Walter P Carter / Lois T. Murray Elementary / Middle School,"39.3431, -76.604, Walter P. Carter Elementary School",Baltimore City,Baltimore City,MD,21212,Compliance,7027,-76.6041799996742,39.3436900001931
20859,Deep Creek Ready-Mix - Grantsville,17610 Bittinger Rd,Garrett,Grantsville,MD,21536,Compliance,7028,-79.173036245442,39.6742286723379
134125,Levi Swarey,36906 Millwood Lane,St. Mary's,Mechanicsville,MD,20659,Compliance,7029,-76.7997480079795,38.4390700042853
145498,Wheaton Regional Park Pine Lake Trail,2000 Shorefield Road,Montgomery,Silver Spring,MD,20902,Compliance,7030,-77.0426360315171,39.0524049985543
163430,Chicks at Fair Hill,"Telegraph Road, Telegraph Rd",Cecil,Elkton,MD,21921,Compliance,7031,-75.8603880903691,39.7017532087281
160621,"Caddy, White and Garner Properties","24660, 24664 and 24670 Paradise Ln",St. Mary's,Hollywood,MD,20636,Compliance,7032,-76.5128280016769,38.3448400200753
65440,SMARTRONIX OFFICE COMPLEX,MD Rte 235,St. Mary's,Hollywood,MD,20636,Compliance,7033,-76.5715123987528,38.3458989306227
164198,PAF 19-3057 / Elkridge woods LLC,5290 Florey RD,Anne Arundel,Hanover,MD,21076,Compliance,7034,-76.7190524205672,39.1995551684196
160494,Jason Flemmons,44984 Lighthouse Rd,St. Mary's,Piney Point,MD,20674,Compliance,7035,-76.5228919859084,38.1400959838938
158953,FR County-Div of Utilities and SWM-Linganore Rd,off Linanore Rd approx 600-700 feet south of intersection with Meandering Woods Ct,Frederick,Frederick,MD,21701,Compliance,7036,-77.4090750001947,39.4164949997984
7305,Howard County Dept Of Public Works - Mayfield Facility,7751 Mayfield Ave,Howard,Elkridge,MD,21075,Compliance,7037,-76.7799330206463,39.1931009849439
164153,Superior Soft Wash,"809 Barkwood Court, Unit L",Anne Arundel,Linthicum Heights,MD,21090,Compliance,7038,-76.6528569982966,39.2251709842629
164130,Piney Point Road TM57 Par19,Unnamed gravel road off of MD Rt 249,St. Mary's,Callaway,MD,20620,Compliance,7039,-76.5232899997664,38.2380650001277
151603,Andrew and Erin Riggin,11843 Billys Point Lane,Talbot,Easton,MD,21601,Compliance,7040,-76.0702249997328,38.7715099999107
164256,PAF Victoria Springs HOA Drainage Problem,"Immediately South of, 16800 Georgia Ave",Montgomery,Olney,MD,20832,Compliance,7041,-77.0715079997331,39.1321140059592
164289,Caroline Co. DPW,River Road Between Rt. 404 and N Caroline HS,Caroline,Denton,MD,21629,Compliance,7042,-75.8283850002129,38.882455000349
